lat,lon,stop_sequence,shape_dist
40.20588,-74.69529,71,16.915
40.22043,-74.76168000000001,18,4.723
40.20041000000001,-74.69825,70,16.507
40.22358000000001,-74.77616,24,5.553
40.19039,-74.70374000000001,14,6.786
40.22422,-74.76442,40,11.429
40.27977000000001,-74.71719,72,16.958
40.23887000000001,-74.75038,26,9.672
40.1915,-74.71303,65,15.075
40.26309000000001,-74.82468,7,3.824
40.23174,-74.73202,37,13.153
40.22027000000001,-74.76601000000001,29,8.047
40.22853000000001,-74.73696000000001,10,3.048
40.25849,-74.81556,41,8.974
40.22071,-74.76853000000001,21,5.091
40.26434,-74.82216000000001,46,12.216
40.22371,-74.77645000000001,25,7.431
40.22794,-74.78290000000001,27,6.042
40.23486,-74.78144,12,2.636
40.24938,-74.65774,54,11.191
40.23621,-74.68903,48,9.157
40.22065000000001,-74.75959,30,7.791
40.75532,-74.02931000000001,6,2.98
40.74513,-74.03241000000001,10,3.702
40.75532,-74.02931000000001,6,2.98
40.74328000000001,-74.02922000000001,12,3.976
40.72707,-74.04594,26,7.013
40.7385,-74.03065000000001,14,4.314
40.75724,-73.99134000000001,2,0.095
40.75695,-73.99184000000001,3,0.278
40.74578,-74.02844,11,3.798
40.75356,-74.02822,7,3.155
40.72842,-74.04515,27,7.171
40.74578,-74.02844,11,3.798
40.75621,-73.991,11,4.16
40.75981,-74.02775000000001,9,2.112
40.75981,-74.02775000000001,11,1.982
40.67601000000001,-74.11125000000001,24,2.65
40.71333000000001,-74.07384,59,6.163
40.682,-74.10619000000001,29,3.143
40.71505000000001,-74.06987000000001,62,6.414
40.6549,-74.12888000000001,8,0.903
40.6601,-74.1247,12,1.344
40.69410000000001,-74.09248000000001,40,4.488
40.71675,-74.03761,76,8.542
40.71664000000001,-74.03534,38,9.108
40.67961,-74.10821,27,2.946
40.67311,-74.11369,22,2.412
40.66584,-74.11984000000001,16,1.816
40.70375000000001,-74.08028,51,5.416
40.6711,-74.11540000000001,20,2.247
40.669,-74.11718,18,2.075
40.70275,-74.08125000000001,50,5.33
40.71917000000001,-74.04742,72,7.746
40.67721,-74.11023,25,2.749
40.70929,-74.07655000000001,56,5.848
40.64542,-74.13036000000001,1,0.0
40.67843000000001,-74.10923000000001,26,2.848
40.6601,-74.1247,12,1.344
40.64835,-74.13036000000001,3,0.22
40.7171,-74.04068000000001,35,8.837
40.68081,-74.10719,28,3.044
40.71484,-74.07072000000001,61,6.367
40.68562,-74.10313000000001,32,3.439
40.67961,-74.10821,27,2.946
40.71587,-74.06654,64,6.598
40.67008000000001,-74.11632,19,2.162
40.7171,-74.04068000000001,74,8.379
40.68444,-74.10416000000001,31,3.342
40.71587,-74.06654,64,6.598
40.67008000000001,-74.11632,19,2.162
40.70057000000001,-74.08336,48,5.144
40.70375000000001,-74.08028,51,5.416
40.66584,-74.11984000000001,16,1.816
40.70152,-74.08246000000001,49,5.224
40.64991000000001,-74.13025,4,0.327
40.69410000000001,-74.09248000000001,40,4.488
40.71505000000001,-74.06987000000001,62,6.414
40.6642,-74.12125,15,1.68
40.70152,-74.08246000000001,49,5.224
40.71952,-74.04320000000001,73,8.057
40.68081,-74.10719,28,3.044
40.71333000000001,-74.07384,59,6.163
40.74265,-74.04525000000001,9,2.179
40.71104,-74.07894,39,5.582
40.71428,-74.07589,36,5.306
40.72955,-74.06592,24,4.069
40.70135000000001,-74.09023,48,6.476
40.72424,-74.06941,28,4.502
40.73559,-74.02911,1,0.0
40.7174,-74.07249,34,5.017
40.73626,-74.05606,19,3.142
40.70135000000001,-74.09023,48,6.476
40.73708000000001,-74.05553,18,3.079
40.29113,-74.73396000000001,84,23.1
40.33562000000001,-74.59361000000001,29,22.814
40.33679,-74.5635,10,4.508
40.2206,-74.75931,45,29.453
40.22083000000001,-74.7553,44,13.553
40.27564,-74.73291,77,19.203
40.24075000000001,-74.75173000000001,65,16.464
40.21759,-74.76581,32,8.868
40.25037,-74.73594,53,12.054
40.19744,-74.72744,61,14.209
40.2317,-74.73232,9,2.718
40.25552,-74.81546,40,8.761
40.19007000000001,-74.70911000000001,16,7.191
40.23562,-74.75293,50,12.689
40.27553,-74.70943000000001,73,17.559
40.24442000000001,-74.74377000000001,22,9.148
40.22164,-74.76573,41,11.37
40.22256,-74.68190000000001,78,20.016
40.22223,-74.77462000000001,23,10.428
40.249,-74.81240000000001,11,4.732
40.24346000000001,-74.71798000000001,46,11.851
40.24028000000001,-74.80412000000001,36,7.518
40.2396,-74.81224,36,7.812
40.23588,-74.79812000000001,34,7.017
40.24346000000001,-74.71798000000001,46,11.851
40.25552,-74.81546,40,8.761
40.21904000000001,-74.73517000000001,35,6.425
40.21851,-74.73759000000001,20,6.162
40.75743000000001,-73.99300000000001,4,0.351
40.24891,-74.80356,50,11.339
40.7385,-74.03065000000001,14,4.314
40.76023,-74.02776,5,2.632
40.75637,-73.99075,1,0.0
40.75695,-73.99184000000001,3,0.278
40.75637,-73.99075,1,0.0
40.75695,-73.99184000000001,3,0.278
40.75637,-73.99075,1,0.0
40.73544,-74.02921,16,4.636
40.74102000000001,-74.02990000000001,13,4.136
40.75356,-74.02822,7,3.155
40.73544,-74.02921,16,4.636
40.75087000000001,-74.02688,9,3.438
40.75671000000001,-73.99213,10,4.092
40.74576,-74.03306,5,1.054
40.64991000000001,-74.13025,4,0.327
40.69235,-74.09462,38,4.323
40.65627000000001,-74.12793,9,1.03
40.69579,-74.09032,42,4.652
40.7171,-74.04068000000001,74,8.379
40.68081,-74.10719,28,3.044
40.64835,-74.13036000000001,3,0.22
40.69765,-74.08749,44,4.848
40.669,-74.11718,18,2.075
40.6642,-74.12125,15,1.68
40.65737,-74.12699,10,1.121
40.71704,-74.03417,39,9.23
40.68951000000001,-74.098,36,3.89
40.71587,-74.06654,64,6.598
40.682,-74.10619000000001,29,3.143
40.6711,-74.11540000000001,20,2.247
40.7058,-74.07842000000001,53,5.588
40.65737,-74.12699,10,1.121
40.69410000000001,-74.09248000000001,40,4.488
40.7176,-74.05925,67,7.0
40.67721,-74.11023,25,2.749
40.67843000000001,-74.10923000000001,26,2.848
40.6711,-74.11540000000001,20,2.247
40.67311,-74.11369,22,2.412
40.66298,-74.12226000000001,14,1.581
40.69847,-74.08626000000001,45,4.934
40.71664000000001,-74.03534,77,8.65
40.67601000000001,-74.11125000000001,24,2.65
40.70375000000001,-74.08028,51,5.416
40.64991000000001,-74.13025,4,0.327
40.69494,-74.09152,41,4.565
40.71952,-74.04320000000001,73,8.057
40.68622000000001,-74.10262,33,3.489
40.65361,-74.12691000000001,7,0.706
40.68951000000001,-74.098,36,3.89
40.7171,-74.04068000000001,74,8.379
40.67961,-74.10821,27,2.946
40.68444,-74.10416000000001,31,3.342
40.71952,-74.04320000000001,73,8.057
40.68622000000001,-74.10262,33,3.489
40.71720000000001,-74.04853,71,7.598
40.64991000000001,-74.13025,4,0.327
40.68683,-74.10210000000001,34,3.539
40.71333000000001,-74.07384,59,6.163
40.66753000000001,-74.11843,17,1.954
40.69976,-74.08436,47,5.068
40.73586,-74.03248,2,0.181
40.72324,-74.06908,29,4.574
40.69199,-74.09685,57,7.239
40.73486,-74.05899000000001,21,3.402
40.70205,-74.08945,47,6.413
40.73486,-74.05899000000001,21,3.402
40.70076,-74.09111,49,6.538
40.74152,-74.05254000000001,14,2.735
40.70544,-74.08555000000001,44,6.102
40.72206000000001,-74.06973,30,4.664
40.73685,-74.03822000000001,4,0.489
40.71273,-74.07728,37,5.436
40.73806,-74.05488000000001,17,3.003
40.70544,-74.08555000000001,44,6.102
40.72864000000001,-74.06694,25,4.151
40.69199,-74.09685,57,7.239
40.72124,-74.07021,31,4.726
40.73586,-74.03248,2,0.181
40.71504,-74.07520000000001,35,5.243
40.74760000000001,-74.04208000000001,6,1.799
40.7174,-74.07249,34,5.017
40.74152,-74.05254000000001,14,2.735
40.71181,-74.07812000000001,38,5.513
40.74057000000001,-74.05318000000001,15,2.809
40.70965,-74.08054,40,5.709
40.74152,-74.05254000000001,14,2.735
40.70313,-74.0882,46,6.313
40.73279,-74.05962000000001,22,3.56
40.69282,-74.0964,56,7.177
40.72324,-74.06908,29,4.574
40.69471,-74.09478,54,7.022
40.73486,-74.05899000000001,21,3.402
40.69825,-74.09230000000001,50,6.741
40.73806,-74.05488000000001,17,3.003
40.69471,-74.09478,54,7.022
40.68622000000001,-74.10262,33,3.489
40.71505000000001,-74.06987000000001,62,6.414
40.669,-74.11718,18,2.075
40.6711,-74.11540000000001,20,2.247
40.66584,-74.11984000000001,16,1.816
40.65302000000001,-74.12741000000001,6,0.657
40.69410000000001,-74.09248000000001,40,4.488
40.69315,-74.09365000000001,39,4.398
40.71952,-74.04320000000001,73,8.057
40.6721,-74.11459,21,2.328
40.66298,-74.12226000000001,14,1.581
40.71664000000001,-74.03534,77,8.65
40.68802,-74.10109,35,3.637
40.71716,-74.05486,69,7.235
40.67961,-74.10821,27,2.946
40.71333000000001,-74.07384,59,6.163
40.682,-74.10619000000001,29,3.143
40.7176,-74.05925,67,7.0
40.6721,-74.11459,21,2.328
40.70929,-74.07655000000001,56,5.848
40.71689000000001,-74.05247,70,7.362
40.68323,-74.10515000000001,30,3.244
40.71682000000001,-74.06261,66,6.815
40.66298,-74.12226000000001,14,1.581
40.69912,-74.08531,46,5.001
40.70675000000001,-74.07793000000001,54,5.658
40.6549,-74.12888000000001,8,0.903
40.69209,-74.09669000000001,37,4.111
40.71664000000001,-74.03534,77,8.65
40.72955,-74.06592,24,4.069
40.69471,-74.09478,54,7.022
40.73806,-74.05488000000001,17,3.003
40.71104,-74.07894,39,5.582
40.73708000000001,-74.05553,18,3.079
40.70438,-74.08682,45,6.2
40.74152,-74.05254000000001,14,2.735
40.70863000000001,-74.08163,41,5.8
40.74253,-74.04922,12,2.473
40.69635,-74.09344,52,6.888
40.72734000000001,-74.06726,26,4.24
40.74186,-74.04759,11,2.382
40.71273,-74.07728,37,5.436
40.73708000000001,-74.05553,18,3.079
40.69528,-74.09423000000001,53,6.973
40.72424,-74.06941,28,4.502
40.69471,-74.09478,54,7.022
40.72206000000001,-74.06973,30,4.664
40.69282,-74.0964,56,7.177
40.72206000000001,-74.06973,30,4.664
40.74565,-74.04334,7,1.949
40.7174,-74.07249,34,5.017
40.74265,-74.04525000000001,9,2.179
40.71504,-74.07520000000001,35,5.243
40.74186,-74.04759,11,2.382
40.71104,-74.07894,39,5.582
40.74368,-74.04459,8,2.1
40.70313,-74.0882,46,6.313
40.73708000000001,-74.05553,18,3.079
40.70076,-74.09111,49,6.538
40.74152,-74.05254000000001,14,2.735
40.70544,-74.08555000000001,44,6.102
40.74265,-74.04525000000001,9,2.179
40.70544,-74.08555000000001,44,6.102
40.74057000000001,-74.05318000000001,15,2.809
40.70313,-74.0882,46,6.313
40.74057000000001,-74.05318000000001,15,2.809
40.69715,-74.09298000000001,51,6.827
40.72578,-74.06786000000001,27,4.354
40.69528,-74.09423000000001,53,6.973
40.72734000000001,-74.06726,26,4.24
40.69199,-74.09685,57,7.239
40.69282,-74.0964,56,7.177
40.72864000000001,-74.06694,25,4.151
40.73586,-74.03248,2,0.181
40.69282,-74.0964,56,7.177
40.69825,-74.09230000000001,50,6.741
40.71273,-74.07728,37,5.436
40.69199,-74.09685,57,7.239
40.71504,-74.07520000000001,35,5.243
40.74152,-74.05254000000001,14,2.735
40.69715,-74.09298000000001,51,6.827
40.73441,-74.05697,20,3.278
40.69825,-74.09230000000001,50,6.741
40.71504,-74.07520000000001,35,5.243
40.70438,-74.08682,45,6.2
40.72864000000001,-74.06694,25,4.151
40.7174,-74.07249,34,5.017
40.73486,-74.05899000000001,21,3.402
40.7321,-74.06227000000001,23,3.745
40.71982000000001,-74.07106,32,4.834
40.72578,-74.06786000000001,27,4.354
40.72565,-74.06769000000001,31,3.689
40.72292,-74.06909,26,2.633
40.69548,-74.09396000000001,4,0.276
40.72928,-74.06602000000001,30,3.143
40.73466000000001,-74.05862,33,3.851
40.71100000000001,-74.09334000000001,12,1.68
40.72832,-74.05475000000001,41,5.313
40.70813,-74.09641,10,1.425
40.71664000000001,-74.03534,51,7.067
40.73746000000001,-74.05515000000001,35,4.183
40.70353,-74.08767,11,0.955
40.70216000000001,-74.08922000000001,10,0.83
40.74242,-74.04524,43,5.051
40.71825,-74.08374,20,2.393
40.69768000000001,-74.10068000000001,3,0.452
40.72564000000001,-74.07730000000001,26,3.005
40.72556,-74.05202000000001,42,5.551
40.71980000000001,-74.08218000000001,21,2.528
40.7171,-74.04068000000001,47,6.558
40.71693,-74.03922,48,6.636
40.70614,-74.09793,9,1.26
40.70868,-74.08151000000001,16,1.436
40.73888,-74.04249,47,6.371
40.71111000000001,-74.07870000000001,18,1.659
40.71442,-74.07565000000001,21,1.938
40.70149000000001,-74.09583,7,0.897
40.73014000000001,-74.06500000000001,34,4.041
40.71100000000001,-74.09334000000001,12,1.68
40.72675,-74.06728000000001,32,3.768
40.72319,-74.04929,44,5.769
40.72622,-74.07051000000001,29,3.515
40.74063,-74.05301,37,4.429
40.69444,-74.09493,3,0.188
40.71952,-74.04320000000001,46,6.236
40.69548,-74.09396000000001,4,0.276
40.71355000000001,-74.08933,15,1.955
40.72622,-74.07051000000001,29,3.515
40.71825,-74.08374,20,2.393
40.71736000000001,-74.08463,19,2.316
40.69768000000001,-74.10068000000001,3,0.452
40.71736000000001,-74.08463,19,2.316
40.72467,-74.05106,43,5.631
40.71693,-74.03922,48,6.636
40.71556,-74.07473,22,2.03
40.74003,-74.04716,41,4.844
40.70566,-74.08516,13,1.153
40.74242,-74.04524,43,5.051
40.74199,-74.05164,39,4.573
40.70566,-74.08516,13,1.153
40.70998,-74.08011,17,1.552
40.73571,-74.03253000000001,49,7.073
40.74099,-74.04974,40,4.694
40.72832,-74.05475000000001,41,5.313
40.71111000000001,-74.07870000000001,18,1.659
40.72928,-74.06602000000001,33,3.962
40.70868,-74.08151000000001,16,1.436
40.70464,-74.08641,12,1.056
40.74114,-74.04606000000001,42,4.953
40.71825,-74.08374,20,2.393
40.71315000000001,-74.07686000000001,20,1.83
40.71270000000001,-74.09079000000001,14,1.86
40.71693,-74.03922,48,6.636
40.7171,-74.04068000000001,47,6.558
40.73014000000001,-74.06500000000001,31,3.223
40.70464,-74.08641,12,1.056
40.74114,-74.04606000000001,42,4.953
40.74242,-74.04524,43,5.051
40.73909,-74.05403000000001,36,4.31
40.71980000000001,-74.08218000000001,21,2.528
40.71182,-74.09229,13,1.76
40.72319,-74.04929,44,5.769
40.71967,-74.07106,24,2.386
40.72675,-74.06728000000001,32,3.768
40.72292,-74.06909,26,2.633
40.69209,-74.09669000000001,1,0.0
40.72745,-74.07607,27,3.146
40.70216000000001,-74.08922000000001,10,0.83
40.74349,-74.04456,44,5.133
40.72675,-74.06728000000001,29,2.949
40.70938,-74.09505,11,1.537
40.70464,-74.08641,12,1.056
40.69548,-74.09396000000001,4,0.276
40.74242,-74.04524,43,5.051
40.72198,-74.08042,23,2.704
40.69392000000001,-74.09542,2,0.144
40.73014000000001,-74.06500000000001,31,3.223
40.71980000000001,-74.08218000000001,21,2.528
40.71664000000001,-74.03534,51,7.067
40.74099,-74.04974,40,4.694
40.72344,-74.07912,24,2.826
40.73014000000001,-74.06500000000001,34,4.041
40.71315000000001,-74.07686000000001,20,1.83
40.69834,-74.09952000000001,4,0.536
40.73205,-74.06202,35,4.302
40.73523,-74.06241,36,4.631
40.72292,-74.06909,26,2.633
40.71355000000001,-74.08933,15,1.955
40.70868,-74.08151000000001,16,1.436
40.7453,-74.0434,45,5.272
40.71980000000001,-74.08218000000001,21,2.528
40.71952,-74.04320000000001,46,6.236
40.7453,-74.0434,45,5.272
40.71556,-74.07473,22,2.03
40.73544,-74.02921,50,7.248
40.72663,-74.07152,28,3.455
40.70566,-74.08516,13,1.153
40.74242,-74.04524,43,5.051
40.72580000000001,-74.06942000000001,30,3.579
40.71111000000001,-74.07870000000001,18,1.659
40.69971,-74.09663,6,0.715
40.69548,-74.09396000000001,4,0.276
40.74199,-74.05164,39,4.573
40.71980000000001,-74.08218000000001,21,2.528
40.69444,-74.09493,3,0.188
40.73544,-74.02921,50,7.248
40.72167,-74.0463,45,5.958
40.72441000000001,-74.06937,27,2.738
40.72443000000001,-74.07825000000001,25,2.908
40.69548,-74.09396000000001,4,0.276
40.73888,-74.04249,47,6.371
40.73205,-74.06202,35,4.302
40.72919,-74.05509,40,5.25
40.71442,-74.07565000000001,21,1.938
40.71592,-74.08635000000001,17,2.182
40.73205,-74.06202,35,4.302
40.71751,-74.07231,23,2.224
40.69768000000001,-74.10068000000001,3,0.452
40.73049,-74.05579,39,5.151
40.71980000000001,-74.08218000000001,21,2.528
40.72167,-74.0463,45,5.958
40.74099,-74.04974,40,4.694
40.69555,-74.09891,2,0.278
40.71952,-74.04320000000001,46,6.236
40.72441000000001,-74.06937,27,2.738
40.70149000000001,-74.09583,7,0.897
40.73205,-74.06202,35,4.302
40.70868,-74.08151000000001,16,1.436
40.73544,-74.02921,50,7.248
40.72565,-74.06769000000001,31,3.689
40.70998,-74.08011,17,1.552
40.69834,-74.09952000000001,4,0.536
40.72556,-74.05202000000001,42,5.551
40.7171,-74.04068000000001,47,6.558
40.72198,-74.08042,23,2.704
40.72167,-74.0463,45,5.958
40.71664000000001,-74.03534,51,7.067
40.72159000000001,-74.06989,25,2.532
40.74349,-74.04456,44,5.133
40.70868,-74.08151000000001,16,1.436
40.74736,-74.04209,46,5.43
40.74114,-74.04606000000001,42,4.953
40.7453,-74.0434,45,5.272
40.71442,-74.07565000000001,21,1.938
40.69837,-74.09196,7,0.508
40.73608,-74.03461,48,6.961
40.71693,-74.03922,48,6.636
40.71315000000001,-74.07686000000001,20,1.83
40.73523,-74.06241,36,4.631
40.71198,-74.0779,19,1.732
40.70868,-74.08151000000001,16,1.436
40.7453,-74.0434,45,5.272
40.74349,-74.04456,44,5.133
40.71967,-74.07106,24,2.386
40.71592,-74.08635000000001,17,2.182
40.71664000000001,-74.03534,51,7.067
40.69209,-74.09669000000001,1,0.0
40.73602,-74.05608000000001,34,4.072
40.70868,-74.08151000000001,16,1.436
40.69773,-74.09270000000001,6,0.444
40.73608,-74.03461,48,6.961
40.74140000000001,-74.05249,38,4.489
40.72198,-74.08042,23,2.704
40.71355000000001,-74.08933,15,1.955
40.71693,-74.03922,48,6.636
40.73014000000001,-74.06500000000001,31,3.223
40.73049,-74.05579,39,5.151
40.72565,-74.06769000000001,28,2.87
40.69914,-74.09782000000001,5,0.641
40.72622,-74.07051000000001,29,3.515
40.70868,-74.08151000000001,16,1.436
40.73571,-74.03253000000001,49,7.073
40.73014000000001,-74.06500000000001,31,3.223
40.72556,-74.05202000000001,42,5.551
40.70757,-74.08284,15,1.332
40.70216000000001,-74.08922000000001,10,0.83
40.73608,-74.03461,48,6.961
40.72564000000001,-74.07730000000001,26,3.005
40.69681000000001,-74.09308,5,0.378
40.74063,-74.05301,37,4.429
40.70938,-74.09505,11,1.537
40.69837,-74.09196,7,0.508
40.74114,-74.04606000000001,42,4.953
40.70353,-74.08767,11,0.955
40.73466000000001,-74.05862,33,3.851
40.69971,-74.09663,6,0.715
40.72580000000001,-74.06942000000001,30,3.579
40.71693,-74.03922,48,6.636
40.69914,-74.09782000000001,5,0.641
40.72344,-74.07912,24,2.826
40.71952,-74.04320000000001,46,6.236
40.71736000000001,-74.08463,19,2.316
40.72292,-74.06909,26,2.633
40.7453,-74.0434,45,5.272
40.71442,-74.07565000000001,21,1.938
40.71556,-74.07473,22,2.03
40.74736,-74.04209,46,5.43
40.71751,-74.07231,23,2.224
40.70046000000001,-74.09135,8,0.666
40.69768000000001,-74.10068000000001,3,0.452
40.71664000000001,-74.03534,51,7.067
40.69209,-74.09669000000001,1,0.0
40.73049,-74.05579,39,5.151
40.71315000000001,-74.07686000000001,20,1.83
40.70998,-74.08011,17,1.552
40.74736,-74.04209,46,5.43
40.74736,-74.04209,46,5.43
40.72159000000001,-74.06989,25,2.532
40.72124,-74.08105,22,2.643
40.69444,-74.09493,3,0.188
40.69392000000001,-74.09542,2,0.144
40.73746000000001,-74.05515000000001,35,4.183
40.71198,-74.0779,19,1.732
40.70113000000001,-74.09039,9,0.737
40.73544,-74.02921,50,7.248
40.74349,-74.04456,44,5.133
40.72344,-74.07912,24,2.826
40.71592,-74.08635000000001,17,2.182
40.71675,-74.03761,49,6.721
40.73602,-74.05608000000001,34,4.072
40.72467,-74.05106,43,5.631
40.72675,-74.06728000000001,29,2.949
40.69971,-74.09663,6,0.715
40.73014000000001,-74.06500000000001,34,4.041
40.71315000000001,-74.07686000000001,20,1.83
40.73466000000001,-74.05862,33,3.851
40.72467,-74.05106,43,5.631
40.70998,-74.08011,17,1.552
40.70464,-74.08641,12,1.056
40.73571,-74.03253000000001,49,7.073
40.74242,-74.04524,43,5.051
40.70614,-74.09793,9,1.26
40.72167,-74.0463,45,5.958
40.73602,-74.05608000000001,34,4.072
40.72344,-74.07912,24,2.826
40.72124,-74.08105,22,2.643
40.70757,-74.08284,15,1.332
40.70464,-74.08641,12,1.056
40.70614,-74.09793,9,1.26
40.73261,-74.05747000000001,38,4.98
40.72745,-74.07607,27,3.146
40.71825,-74.08374,20,2.393
40.74349,-74.04456,44,5.133
40.72919,-74.05509,40,5.25
40.72832,-74.05475000000001,41,5.313
40.69555,-74.09891,2,0.278
40.73909,-74.05403000000001,36,4.31
40.71111000000001,-74.07870000000001,18,1.659
40.73205,-74.06200000000001,32,3.484
40.72564000000001,-74.07730000000001,26,3.005
40.69392000000001,-74.09542,2,0.144
40.71198,-74.0779,19,1.732
40.74003,-74.04716,41,4.844
40.72565,-74.06769000000001,28,2.87
40.69392000000001,-74.09542,2,0.144
40.72928,-74.06602000000001,30,3.143
40.69444,-74.09493,3,0.188
40.71654,-74.08554000000001,18,2.242
40.72167,-74.0463,45,5.958
40.71315000000001,-74.07686000000001,20,1.83
40.69834,-74.09952000000001,4,0.536
40.72832,-74.05475000000001,41,5.313
40.69971,-74.09663,6,0.715
40.71952,-74.04320000000001,46,6.236
40.72292,-74.06909,26,2.633
40.72675,-74.06728000000001,29,2.949
40.70566,-74.08516,13,1.153
40.73571,-74.03253000000001,49,7.073
40.69444,-74.09493,3,0.188
40.74349,-74.04456,44,5.133
40.69681000000001,-74.09308,5,0.378
40.7453,-74.0434,45,5.272
40.72564000000001,-74.07730000000001,26,3.005
40.72159000000001,-74.06989,25,2.532
40.69834,-74.09952000000001,4,0.536
40.71556,-74.07473,22,2.03
40.69971,-74.09663,6,0.715
40.73523,-74.06241,36,4.631
40.72663,-74.07152,28,3.455
40.73205,-74.06202,35,4.302
40.71463000000001,-74.08804,16,2.056
40.72167,-74.0463,45,5.958
40.73571,-74.03253000000001,49,7.073
40.74114,-74.04606000000001,42,4.953
40.71442,-74.07565000000001,21,1.938
